0   0  1.8000e+03 4.5000e+03 9.0000e+03 1.8000e+04 4.5000e+04 9.0000e+04 1.8000e+05 4.5000e+05 9.0000e+05 1.8000e+06
5 27  1.11000000e-02 9.43000000e-03 7.56000000e-03 5.65000000e-03 3.64000000e-03 2.53000000e-03 1.73000000e-03 1.03000000e-03 6.82000000e-04 4.39000000e-04
5 28  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5 29  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5 30  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5 31  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5 32  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5 33  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5 34  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
6 7  3.69000000e-01 3.82000000e-01 3.94000000e-01 4.03000000e-01 3.65000000e-01 3.16000000e-01 2.67000000e-01 2.05000000e-01 1.62000000e-01 1.27000000e-01
6 8  2.90000000e-01 2.92000000e-01 2.83000000e-01 2.70000000e-01 2.33000000e-01 1.98000000e-01 1.66000000e-01 1.26000000e-01 9.89000000e-02 7.50000000e-02
6 9  3.22000000e-01 2.99000000e-01 2.74000000e-01 2.41000000e-01 1.83000000e-01 1.42000000e-01 1.10000000e-01 7.91000000e-02 6.14000000e-02 4.73000000e-02
6 10  2.46000000e-01 2.31000000e-01 2.18000000e-01 2.03000000e-01 1.85000000e-01 1.76000000e-01 1.74000000e-01 1.85000000e-01 1.98000000e-01 2.11000000e-01
6 11  9.13000000e-02 8.82000000e-02 8.43000000e-02 7.98000000e-02 7.46000000e-02 7.24000000e-02 7.37000000e-02 8.16000000e-02 8.99000000e-02 9.78000000e-02
6 12  3.02000000e-01 2.90000000e-01 2.74000000e-01 2.41000000e-01 1.94000000e-01 1.67000000e-01 1.50000000e-01 1.44000000e-01 1.46000000e-01 1.50000000e-01
6 13  1.29000000e-01 1.50000000e-01 1.50000000e-01 1.33000000e-01 1.03000000e-01 8.39000000e-02 6.92000000e-02 5.71000000e-02 5.12000000e-02 4.68000000e-02
6 14  7.53000000e-02 8.22000000e-02 8.09000000e-02 7.15000000e-02 5.52000000e-02 4.37000000e-02 3.41000000e-02 2.50000000e-02 1.97000000e-02 1.54000000e-02
6 15  6.75000000e-01 6.52000000e-01 6.03000000e-01 5.31000000e-01 4.18000000e-01 3.42000000e-01 2.80000000e-01 2.09000000e-01 1.61000000e-01 1.19000000e-01
6 16  5.18000000e-01 4.81000000e-01 4.22000000e-01 3.54000000e-01 2.62000000e-01 2.04000000e-01 1.58000000e-01 1.12000000e-01 8.56000000e-02 6.45000000e-02
6 17  3.62000000e-01 3.20000000e-01 2.73000000e-01 2.24000000e-01 1.60000000e-01 1.20000000e-01 8.98000000e-02 6.13000000e-02 4.54000000e-02 3.33000000e-02
6 18  9.24000000e-03 2.06000000e-02 2.44000000e-02 2.33000000e-02 1.84000000e-02 1.31000000e-02 8.11000000e-03 3.76000000e-03 1.98000000e-03 1.02000000e-03
6 19  3.95000000e-02 4.05000000e-02 3.67000000e-02 3.08000000e-02 2.13000000e-02 1.47000000e-02 9.28000000e-03 4.63000000e-03 2.65000000e-03 1.51000000e-03
6 20  2.69000000e-01 3.45000000e-01 3.68000000e-01 3.54000000e-01 2.95000000e-01 2.46000000e-01 2.05000000e-01 1.64000000e-01 1.35000000e-01 1.10000000e-01
6 21  1.53000000e-01 1.93000000e-01 2.04000000e-01 1.98000000e-01 1.66000000e-01 1.40000000e-01 1.17000000e-01 9.13000000e-02 7.24000000e-02 5.50000000e-02
6 22  3.35000000e-01 4.51000000e-01 4.82000000e-01 4.60000000e-01 3.73000000e-01 3.01000000e-01 2.44000000e-01 1.90000000e-01 1.58000000e-01 1.31000000e-01
6 23  1.27000000e+00 1.08000000e+00 8.97000000e-01 7.36000000e-01 6.12000000e-01 5.64000000e-01 5.24000000e-01 4.41000000e-01 3.48000000e-01 2.51000000e-01
6 24  1.02000000e-01 1.35000000e-01 1.58000000e-01 1.57000000e-01 1.34000000e-01 1.17000000e-01 1.05000000e-01 8.90000000e-02 7.23000000e-02 5.36000000e-02
6 25  5.47000000e-01 5.62000000e-01 5.38000000e-01 5.01000000e-01 4.47000000e-01 4.08000000e-01 3.75000000e-01 3.24000000e-01 2.64000000e-01 1.95000000e-01
6 26  1.60000000e-01 1.61000000e-01 1.53000000e-01 1.31000000e-01 9.06000000e-02 6.01000000e-02 3.60000000e-02 1.65000000e-02 8.82000000e-03 4.68000000e-03
6 27  5.93000000e-01 5.71000000e-01 5.33000000e-01 4.86000000e-01 4.21000000e-01 3.82000000e-01 3.51000000e-01 3.00000000e-01 2.42000000e-01 1.78000000e-01
6 28  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
6 29  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
6 30  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
6 31  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
6 32  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
6 33  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
6 34  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
7 8  3.11000000e+00 3.16000000e+00 3.10000000e+00 2.85000000e+00 2.31000000e+00 1.86000000e+00 1.50000000e+00 1.15000000e+00 9.08000000e-01 6.79000000e-01
7 9  7.11000000e-01 6.96000000e-01 6.49000000e-01 5.74000000e-01 4.38000000e-01 3.37000000e-01 2.56000000e-01 1.80000000e-01 1.36000000e-01 1.02000000e-01
7 10  5.58000000e-02 5.13000000e-02 5.28000000e-02 5.28000000e-02 4.85000000e-02 4.40000000e-02 3.93000000e-02 3.17000000e-02 2.46000000e-02 1.75000000e-02
7 11  1.98000000e-03 1.86000000e-03 1.73000000e-03 1.58000000e-03 1.43000000e-03 1.23000000e-03 9.29000000e-04 5.97000000e-04 4.17000000e-04 2.81000000e-04
7 12  1.42000000e+00 1.43000000e+00 1.41000000e+00 1.33000000e+00 1.18000000e+00 1.10000000e+00 1.06000000e+00 1.09000000e+00 1.14000000e+00 1.20000000e+00
7 13  3.09000000e-01 3.26000000e-01 3.32000000e-01 3.10000000e-01 2.65000000e-01 2.34000000e-01 2.05000000e-01 1.65000000e-01 1.30000000e-01 9.55000000e-02
7 14  4.69000000e-02 4.78000000e-02 4.86000000e-02 4.50000000e-02 3.81000000e-02 3.33000000e-02 2.86000000e-02 2.22000000e-02 1.71000000e-02 1.23000000e-02
7 15  3.19000000e+00 3.80000000e+00 3.95000000e+00 3.86000000e+00 3.32000000e+00 2.81000000e+00 2.38000000e+00 1.99000000e+00 1.76000000e+00 1.56000000e+00
7 16  1.40000000e+00 1.48000000e+00 1.43000000e+00 1.33000000e+00 1.13000000e+00 9.80000000e-01 8.51000000e-01 6.95000000e-01 5.67000000e-01 4.42000000e-01
7 17  3.51000000e-01 3.57000000e-01 3.44000000e-01 3.28000000e-01 2.96000000e-01 2.70000000e-01 2.43000000e-01 2.00000000e-01 1.57000000e-01 1.14000000e-01
7 18  2.59000000e-03 3.66000000e-03 4.55000000e-03 5.24000000e-03 5.12000000e-03 4.01000000e-03 2.64000000e-03 1.27000000e-03 6.77000000e-04 3.50000000e-04
7 19  2.90000000e+00 2.91000000e+00 2.95000000e+00 2.92000000e+00 2.65000000e+00 2.36000000e+00 2.10000000e+00 1.71000000e+00 1.34000000e+00 9.68000000e-01
7 20  9.93000000e-02 1.28000000e-01 1.40000000e-01 1.35000000e-01 1.12000000e-01 9.28000000e-02 7.53000000e-02 5.54000000e-02 4.19000000e-02 3.02000000e-02
7 21  1.53000000e-02 2.15000000e-02 2.44000000e-02 2.40000000e-02 1.97000000e-02 1.58000000e-02 1.22000000e-02 8.44000000e-03 6.09000000e-03 4.16000000e-03
7 22  3.16000000e-01 4.69000000e-01 5.86000000e-01 5.98000000e-01 5.03000000e-01 4.19000000e-01 3.46000000e-01 2.60000000e-01 1.99000000e-01 1.44000000e-01
7 23  7.20000000e-01 7.13000000e-01 6.60000000e-01 5.92000000e-01 5.29000000e-01 4.95000000e-01 4.60000000e-01 3.91000000e-01 3.14000000e-01 2.31000000e-01
7 24  3.52000000e-03 3.40000000e-03 3.43000000e-03 3.19000000e-03 2.55000000e-03 1.98000000e-03 1.36000000e-03 7.05000000e-04 4.03000000e-04 2.24000000e-04
7 25  2.12000000e-01 2.41000000e-01 2.53000000e-01 2.47000000e-01 2.19000000e-01 1.94000000e-01 1.70000000e-01 1.35000000e-01 1.04000000e-01 7.45000000e-02
7 26  4.87000000e-02 5.19000000e-02 4.67000000e-02 3.82000000e-02 2.62000000e-02 1.77000000e-02 1.09000000e-02 5.36000000e-03 3.07000000e-03 1.74000000e-03
7 27  8.12000000e-01 7.92000000e-01 7.04000000e-01 6.14000000e-01 5.19000000e-01 4.63000000e-01 4.16000000e-01 3.47000000e-01 2.77000000e-01 2.02000000e-01
7 28  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
7 29  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
7 30  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
7 31  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
7 32  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
7 33  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
7 34  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
8 9  2.44000000e+00 2.61000000e+00 2.60000000e+00 2.36000000e+00 1.88000000e+00 1.53000000e+00 1.25000000e+00 9.78000000e-01 7.75000000e-01 5.78000000e-01
8 10  9.17000000e-02 9.10000000e-02 9.22000000e-02 8.88000000e-02 7.97000000e-02 7.09000000e-02 6.09000000e-02 4.74000000e-02 3.80000000e-02 3.02000000e-02
8 11  3.39000000e-02 3.43000000e-02 3.66000000e-02 3.72000000e-02 3.47000000e-02 3.20000000e-02 2.90000000e-02 2.38000000e-02 1.85000000e-02 1.32000000e-02
8 12  4.35000000e-01 4.50000000e-01 4.54000000e-01 4.25000000e-01 3.67000000e-01 3.27000000e-01 2.90000000e-01 2.41000000e-01 2.01000000e-01 1.62000000e-01
8 13  6.42000000e-01 6.72000000e-01 6.82000000e-01 6.62000000e-01 6.14000000e-01 5.93000000e-01 6.00000000e-01 6.70000000e-01 7.55000000e-01 8.41000000e-01
8 14  3.24000000e-01 3.17000000e-01 3.13000000e-01 2.89000000e-01 2.51000000e-01 2.27000000e-01 2.04000000e-01 1.67000000e-01 1.33000000e-01 9.79000000e-02
8 15  1.31000000e+00 1.56000000e+00 1.59000000e+00 1.51000000e+00 1.30000000e+00 1.12000000e+00 9.63000000e-01 7.84000000e-01 6.44000000e-01 5.09000000e-01
8 16  1.79000000e+00 2.05000000e+00 2.04000000e+00 1.89000000e+00 1.56000000e+00 1.32000000e+00 1.14000000e+00 9.92000000e-01 9.15000000e-01 8.56000000e-01
8 17  1.13000000e+00 1.21000000e+00 1.16000000e+00 1.06000000e+00 8.90000000e-01 7.70000000e-01 6.72000000e-01 5.54000000e-01 4.56000000e-01 3.59000000e-01
8 18  2.37000000e-03 4.49000000e-03 5.70000000e-03 6.46000000e-03 6.20000000e-03 4.76000000e-03 3.08000000e-03 1.47000000e-03 7.80000000e-04 4.02000000e-04
8 19  2.23000000e+00 2.23000000e+00 2.26000000e+00 2.25000000e+00 2.08000000e+00 1.89000000e+00 1.71000000e+00 1.41000000e+00 1.12000000e+00 8.09000000e-01
8 20  1.64000000e-01 2.38000000e-01 3.05000000e-01 3.18000000e-01 2.74000000e-01 2.32000000e-01 1.96000000e-01 1.50000000e-01 1.16000000e-01 8.44000000e-02
8 21  6.68000000e-02 8.97000000e-02 1.00000000e-01 9.65000000e-02 7.86000000e-02 6.35000000e-02 5.00000000e-02 3.55000000e-02 2.66000000e-02 1.95000000e-02
8 22  1.55000000e-01 2.30000000e-01 2.73000000e-01 2.73000000e-01 2.30000000e-01 1.90000000e-01 1.55000000e-01 1.16000000e-01 9.20000000e-02 7.17000000e-02
8 23  6.52000000e-01 6.41000000e-01 5.91000000e-01 5.29000000e-01 4.68000000e-01 4.35000000e-01 4.02000000e-01 3.41000000e-01 2.73000000e-01 2.01000000e-01
8 24  8.56000000e-03 1.08000000e-02 1.16000000e-02 1.08000000e-02 7.77000000e-03 5.43000000e-03 3.47000000e-03 1.72000000e-03 9.64000000e-04 5.29000000e-04
8 25  2.11000000e-01 2.45000000e-01 2.59000000e-01 2.47000000e-01 2.10000000e-01 1.81000000e-01 1.54000000e-01 1.20000000e-01 9.23000000e-02 6.56000000e-02
8 26  6.45000000e-02 6.39000000e-02 5.69000000e-02 4.61000000e-02 3.06000000e-02 2.01000000e-02 1.21000000e-02 5.79000000e-03 3.24000000e-03 1.80000000e-03
8 27  6.84000000e-01 6.79000000e-01 6.09000000e-01 5.31000000e-01 4.44000000e-01 3.90000000e-01 3.47000000e-01 2.87000000e-01 2.29000000e-01 1.70000000e-01
8 28  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
8 29  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
8 30  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
8 31  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
8 32  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
8 33  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
8 34  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
9 10  1.33000000e-01 1.30000000e-01 1.32000000e-01 1.29000000e-01 1.19000000e-01 1.09000000e-01 9.68000000e-02 7.85000000e-02 6.32000000e-02 4.90000000e-02
9 11  3.08000000e-02 3.22000000e-02 3.34000000e-02 3.18000000e-02 2.70000000e-02 2.27000000e-02 1.84000000e-02 1.33000000e-02 1.01000000e-02 7.59000000e-03
9 12  2.26000000e-01 2.36000000e-01 2.36000000e-01 2.20000000e-01 1.88000000e-01 1.65000000e-01 1.48000000e-01 1.34000000e-01 1.28000000e-01 1.25000000e-01
9 13  3.50000000e-01 3.70000000e-01 3.80000000e-01 3.58000000e-01 3.12000000e-01 2.81000000e-01 2.51000000e-01 2.08000000e-01 1.67000000e-01 1.27000000e-01
9 14  5.99000000e-01 5.99000000e-01 5.97000000e-01 5.73000000e-01 5.29000000e-01 5.09000000e-01 5.08000000e-01 5.48000000e-01 5.99000000e-01 6.51000000e-01
9 15  6.18000000e-01 6.73000000e-01 6.76000000e-01 6.43000000e-01 5.50000000e-01 4.74000000e-01 4.10000000e-01 3.32000000e-01 2.70000000e-01 2.10000000e-01
9 16  1.01000000e+00 1.20000000e+00 1.19000000e+00 1.10000000e+00 9.02000000e-01 7.59000000e-01 6.43000000e-01 5.16000000e-01 4.18000000e-01 3.25000000e-01
9 17  1.80000000e+00 1.99000000e+00 1.93000000e+00 1.74000000e+00 1.43000000e+00 1.22000000e+00 1.07000000e+00 9.34000000e-01 8.53000000e-01 7.82000000e-01
9 18  2.47000000e-03 5.69000000e-03 7.38000000e-03 8.88000000e-03 8.95000000e-03 6.83000000e-03 4.35000000e-03 2.04000000e-03 1.08000000e-03 5.56000000e-04
9 19  1.63000000e+00 1.66000000e+00 1.67000000e+00 1.66000000e+00 1.55000000e+00 1.42000000e+00 1.29000000e+00 1.07000000e+00 8.50000000e-01 6.16000000e-01
9 20  1.36000000e-01 1.95000000e-01 2.30000000e-01 2.30000000e-01 1.88000000e-01 1.50000000e-01 1.19000000e-01 8.57000000e-02 6.50000000e-02 4.75000000e-02
9 21  1.37000000e-01 1.95000000e-01 2.45000000e-01 2.55000000e-01 2.19000000e-01 1.87000000e-01 1.58000000e-01 1.22000000e-01 9.42000000e-02 6.91000000e-02
9 22  1.89000000e-01 2.32000000e-01 2.52000000e-01 2.51000000e-01 2.24000000e-01 1.97000000e-01 1.76000000e-01 1.56000000e-01 1.43000000e-01 1.31000000e-01
9 23  5.33000000e-01 5.45000000e-01 5.11000000e-01 4.55000000e-01 3.89000000e-01 3.52000000e-01 3.20000000e-01 2.68000000e-01 2.14000000e-01 1.57000000e-01
9 24  1.79000000e-02 2.42000000e-02 2.75000000e-02 2.67000000e-02 2.05000000e-02 1.54000000e-02 1.11000000e-02 6.90000000e-03 4.68000000e-03 3.06000000e-03
9 25  2.95000000e-01 3.34000000e-01 3.36000000e-01 3.09000000e-01 2.56000000e-01 2.19000000e-01 1.88000000e-01 1.49000000e-01 1.15000000e-01 8.30000000e-02
9 26  9.09000000e-02 8.47000000e-02 7.40000000e-02 5.94000000e-02 3.88000000e-02 2.50000000e-02 1.48000000e-02 6.90000000e-03 3.78000000e-03 2.05000000e-03
9 27  5.51000000e-01 5.45000000e-01 5.00000000e-01 4.41000000e-01 3.66000000e-01 3.17000000e-01 2.77000000e-01 2.26000000e-01 1.78000000e-01 1.30000000e-01
9 28  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
9 29  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
9 30  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
9 31  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
9 32  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
9 33  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
9 34  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
10 11  4.26000000e-02 3.68000000e-02 3.35000000e-02 2.87000000e-02 2.13000000e-02 1.62000000e-02 1.21000000e-02 8.17000000e-03 5.87000000e-03 4.01000000e-03
10 12  3.88000000e-01 3.52000000e-01 3.40000000e-01 3.19000000e-01 2.87000000e-01 2.63000000e-01 2.38000000e-01 1.95000000e-01 1.54000000e-01 1.13000000e-01
10 13  4.52000000e-01 4.56000000e-01 4.67000000e-01 4.57000000e-01 4.20000000e-01 3.94000000e-01 3.85000000e-01 4.08000000e-01 4.45000000e-01 4.82000000e-01
10 14  3.65000000e-01 3.49000000e-01 3.62000000e-01 3.56000000e-01 3.22000000e-01 2.97000000e-01 2.84000000e-01 2.84000000e-01 2.89000000e-01 2.94000000e-01
10 15  3.20000000e-01 3.04000000e-01 2.76000000e-01 2.39000000e-01 1.79000000e-01 1.40000000e-01 1.10000000e-01 7.89000000e-02 6.20000000e-02 4.98000000e-02
10 16  2.94000000e-01 2.82000000e-01 2.64000000e-01 2.37000000e-01 1.88000000e-01 1.54000000e-01 1.25000000e-01 9.31000000e-02 7.02000000e-02 4.96000000e-02
10 17  4.42000000e-01 3.84000000e-01 3.33000000e-01 2.82000000e-01 2.13000000e-01 1.71000000e-01 1.37000000e-01 1.01000000e-01 7.87000000e-02 6.14000000e-02
10 18  5.25000000e-03 1.33000000e-02 1.54000000e-02 1.42000000e-02 1.09000000e-02 7.63000000e-03 4.70000000e-03 2.17000000e-03 1.14000000e-03 5.89000000e-04
10 19  1.86000000e-02 1.88000000e-02 1.68000000e-02 1.41000000e-02 9.89000000e-03 6.96000000e-03 4.50000000e-03 2.30000000e-03 1.34000000e-03 7.72000000e-04
10 20  1.29000000e-01 1.84000000e-01 2.05000000e-01 1.99000000e-01 1.59000000e-01 1.25000000e-01 9.67000000e-02 6.84000000e-02 5.12000000e-02 3.69000000e-02
10 21  1.06000000e-01 1.46000000e-01 1.59000000e-01 1.52000000e-01 1.20000000e-01 9.57000000e-02 7.66000000e-02 6.07000000e-02 5.27000000e-02 4.64000000e-02
10 22  2.16000000e-01 2.87000000e-01 3.05000000e-01 2.90000000e-01 2.36000000e-01 1.96000000e-01 1.64000000e-01 1.30000000e-01 1.07000000e-01 8.51000000e-02
10 23  6.84000000e-01 5.86000000e-01 4.88000000e-01 4.04000000e-01 3.40000000e-01 3.15000000e-01 2.94000000e-01 2.48000000e-01 1.95000000e-01 1.41000000e-01
10 24  7.24000000e-02 9.97000000e-02 1.20000000e-01 1.20000000e-01 1.03000000e-01 9.03000000e-02 8.03000000e-02 6.71000000e-02 5.39000000e-02 3.95000000e-02
10 25  3.69000000e-01 3.68000000e-01 3.47000000e-01 3.24000000e-01 2.89000000e-01 2.63000000e-01 2.41000000e-01 2.07000000e-01 1.68000000e-01 1.24000000e-01
10 26  9.96000000e-02 1.01000000e-01 9.42000000e-02 7.93000000e-02 5.31000000e-02 3.44000000e-02 2.02000000e-02 9.13000000e-03 4.84000000e-03 2.55000000e-03
10 27  3.46000000e-01 3.52000000e-01 3.30000000e-01 2.98000000e-01 2.55000000e-01 2.30000000e-01 2.10000000e-01 1.78000000e-01 1.44000000e-01 1.06000000e-01
10 28  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
10 29  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
10 30  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
10 31  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
10 32  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
10 33  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
10 34  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
11 12  1.33000000e-01 1.14000000e-01 1.01000000e-01 8.93000000e-02 8.09000000e-02 7.49000000e-02 6.76000000e-02 5.49000000e-02 4.34000000e-02 3.24000000e-02
11 13  9.92000000e-02 9.63000000e-02 1.04000000e-01 1.04000000e-01 9.12000000e-02 8.12000000e-02 7.26000000e-02 5.96000000e-02 4.68000000e-02 3.36000000e-02
11 14  1.72000000e-01 1.74000000e-01 1.82000000e-01 1.82000000e-01 1.69000000e-01 1.60000000e-01 1.60000000e-01 1.80000000e-01 2.04000000e-01 2.29000000e-01
11 15  5.83000000e-02 4.87000000e-02 4.27000000e-02 3.68000000e-02 2.74000000e-02 2.10000000e-02 1.60000000e-02 1.12000000e-02 8.11000000e-03 5.56000000e-03
11 16  1.82000000e-01 1.73000000e-01 1.53000000e-01 1.31000000e-01 9.91000000e-02 7.96000000e-02 6.39000000e-02 4.74000000e-02 3.84000000e-02 3.22000000e-02
11 17  1.41000000e-01 1.18000000e-01 1.06000000e-01 9.33000000e-02 7.39000000e-02 6.07000000e-02 4.99000000e-02 3.74000000e-02 2.82000000e-02 1.98000000e-02
11 18  1.80000000e-03 4.64000000e-03 5.45000000e-03 5.06000000e-03 3.88000000e-03 2.73000000e-03 1.70000000e-03 7.94000000e-04 4.21000000e-04 2.17000000e-04
11 19  4.83000000e-03 5.21000000e-03 4.59000000e-03 3.77000000e-03 2.68000000e-03 1.96000000e-03 1.32000000e-03 7.01000000e-04 4.17000000e-04 2.43000000e-04
11 20  6.15000000e-02 7.81000000e-02 8.43000000e-02 8.10000000e-02 6.56000000e-02 5.34000000e-02 4.44000000e-02 3.73000000e-02 3.36000000e-02 3.05000000e-02
11 21  2.35000000e-02 3.82000000e-02 4.46000000e-02 4.37000000e-02 3.41000000e-02 2.56000000e-02 1.84000000e-02 1.17000000e-02 8.13000000e-03 5.42000000e-03
